Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels]
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,5,148.0,53.113,0.884,0.927,0.943,0.487,21.26,9.928,13.727
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,6,161.0,65.87,0.962,-1.354,0.866,0.433,28.765,7.899,14.318
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,7,332.0,72.77,0.16,0.87,0.946,0.628,21.76,21.48,20.56
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,8,358.0,76.184,0.461,1.105,0.947,0.623,23.795,21.115,21.35
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,9,278.0,79.533,0.918,-0.857,0.917,0.397,31.723,12.576,18.814
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,10,330.0,78.77,0.719,0.178,0.924,0.556,26.257,18.247,20.498
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,11,450.0,86.083,0.659,0.964,0.957,0.597,28.917,21.742,23.937
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,12,352.0,88.977,0.904,-1.343,0.921,0.515,34.399,14.707,21.17
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,13,349.0,98.219,0.947,0.17,0.89,0.485,39.95,12.89,21.08
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,14,241.0,88.077,0.969,0.143,0.886,0.49,37.398,9.307,17.517
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,15,135.0,60.148,0.959,-0.969,0.894,0.345,26.082,7.423,13.111
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,16,585.0,103.74,0.775,-1.309,0.947,0.57,36.351,22.989,27.292
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,17,614.0,114.326,0.885,-1.201,0.932,0.529,43.444,20.195,27.96
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,18,236.0,68.87,0.892,0.516,0.94,0.534,27.499,12.45,17.334
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,19,608.0,113.497,0.89,-1.225,0.938,0.544,43.616,19.916,27.823
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,20,361.0,77.355,0.747,0.887,0.95,0.627,27.491,18.261,21.439
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,21,180.0,58.935,0.91,-0.084,0.914,0.655,24.478,10.138,15.139
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,22,434.0,83.012,0.416,0.393,0.96,0.643,25.899,23.556,23.507
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,23,368.0,81.698,0.8,0.457,0.956,0.626,29.667,17.792,21.646
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,24,336.0,81.391,0.862,1.151,0.939,0.542,30.594,15.508,20.684
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,25,374.0,80.77,0.788,1.418,0.949,0.635,29.097,17.907,21.822
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,26,103.0,42.142,0.831,0.118,0.888,0.644,16.143,8.988,11.452
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,27,466.0,89.012,0.578,0.627,0.951,0.616,28.8,23.494,24.358
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,28,346.0,79.113,0.792,0.482,0.951,0.61,28.343,17.305,20.989
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,29,133.0,52.627,0.906,-0.22,0.887,0.55,21.053,8.927,13.013
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,30,400.0,81.012,0.629,-0.351,0.957,0.627,26.934,20.946,22.568
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,31,445.0,89.255,0.677,0.323,0.943,0.598,29.521,21.73,23.803
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,32,300.0,82.912,0.907,0.931,0.915,0.4,32.366,13.629,19.544
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,33,473.0,92.462,0.785,0.889,0.954,0.565,33.157,20.548,24.541
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,34,214.0,63.698,0.87,1.307,0.926,0.588,24.931,12.281,16.507
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,35,141.0,51.042,0.842,-1.313,0.91,0.56,19.317,10.426,13.399
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,36,99.0,46.142,0.936,1.482,0.868,0.562,20.432,7.201,11.227
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,37,254.0,67.734,0.831,1.262,0.937,0.588,25.567,14.241,17.983
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,38,175.0,62.527,0.933,1.194,0.897,0.481,26.256,9.453,14.927
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,39,149.0,52.87,0.851,-1.279,0.909,0.546,20.004,10.508,13.774
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,40,11.0,11.414,0.988,0.785,1.0,0.306,8.944,1.408,3.742
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,41,2.0,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_left,void,42,32.0,26.036,0.987,1.315,0.762,0.4,16.392,2.678,6.383
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,part,0,37818.0,4272.916,0.124,-0.75,0.743,0.7,280.299,278.135,219.434
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,1,141.0,49.213,0.65,1.356,0.916,0.603,16.58,12.594,13.399
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,2,136.0,53.835,0.928,-1.293,0.901,0.515,22.844,8.517,13.159
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,3,316.0,85.012,0.899,-1.365,0.921,0.516,32.522,14.247,20.059
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,4,257.0,70.835,0.858,-1.428,0.931,0.612,26.839,13.806,18.089
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,5,206.0,61.734,0.85,0.884,0.954,0.516,23.735,12.519,16.195
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,6,68.0,38.284,0.969,0.871,0.907,0.349,19.029,4.677,9.305
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,7,242.0,76.527,0.939,-1.399,0.906,0.548,31.846,10.934,17.553
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,8,389.0,80.184,0.386,0.05,0.937,0.623,24.494,22.591,22.255
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,9,403.0,81.841,0.501,0.798,0.95,0.597,25.653,22.194,22.652
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,10,51.0,32.385,0.968,0.556,0.879,0.405,16.324,4.092,8.058
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,11,347.0,86.119,0.885,-0.867,0.928,0.443,32.713,15.259,21.019
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,12,382.0,85.355,0.741,0.055,0.932,0.579,28.801,19.331,22.054
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,13,498.0,90.912,0.635,0.891,0.96,0.593,30.114,23.253,25.181
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,14,408.0,107.841,0.946,0.15,0.905,0.49,43.206,14.044,22.792
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,15,284.0,95.355,0.967,0.138,0.888,0.497,40.122,10.24,19.016
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,16,400.0,94.184,0.896,-1.371,0.926,0.554,36.156,16.057,22.568
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,17,200.0,70.77,0.938,-1.006,0.897,0.412,29.07,10.114,15.958
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,18,652.0,108.326,0.742,-1.359,0.946,0.597,37.322,25.017,28.812
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,19,651.0,119.397,0.89,-1.161,0.934,0.499,45.189,20.645,28.79
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,20,253.0,74.562,0.917,0.536,0.934,0.459,30.236,12.092,17.948
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,21,200.0,64.592,0.914,-0.146,0.922,0.617,26.177,10.617,15.958
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,22,381.0,86.527,0.845,0.495,0.938,0.577,32.141,17.183,22.025
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,23,384.0,81.012,0.788,0.88,0.955,0.591,29.494,18.158,22.112
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,24,667.0,120.326,0.893,-1.204,0.938,0.537,46.207,20.796,29.142
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,25,460.0,86.669,0.309,-0.25,0.954,0.608,26.17,24.891,24.201
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,26,101.0,41.521,0.796,-0.115,0.886,0.631,15.409,9.324,11.34
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,27,350.0,84.426,0.874,1.157,0.931,0.521,32.058,15.594,21.11
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,28,400.0,84.184,0.803,1.428,0.946,0.625,30.61,18.239,22.568
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,29,468.0,89.841,0.432,0.863,0.955,0.597,27.446,24.752,24.411
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,30,333.0,79.977,0.83,0.59,0.943,0.536,29.201,16.266,20.591
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,31,129.0,53.042,0.918,-0.28,0.884,0.489,21.415,8.469,12.816
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,32,400.0,81.841,0.626,-0.518,0.943,0.595,26.929,20.996,22.568
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,33,313.0,86.397,0.921,0.949,0.929,0.376,34.549,13.454,19.963
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,34,441.0,88.426,0.593,0.331,0.94,0.608,28.145,22.66,23.696
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,35,459.0,92.083,0.815,0.908,0.95,0.548,33.816,19.572,24.175
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,36,212.0,63.491,0.887,1.369,0.93,0.582,25.37,11.733,16.429
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,37,122.0,48.799,0.899,-1.287,0.897,0.528,19.822,8.675,12.463
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,38,104.0,50.971,0.957,1.42,0.867,0.542,22.925,6.684,11.507
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,39,223.0,66.284,0.878,1.344,0.921,0.59,25.997,12.462,16.85
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,40,144.0,58.284,0.951,1.271,0.906,0.503,25.336,7.828,13.541
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,41,121.0,49.627,0.893,-1.289,0.883,0.524,19.561,8.822,12.412
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,42,8.0,6.0,0.987,1.373,0.727,0.571,7.746,1.225,3.192
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_left,void,43,2.0,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,part,0,38591.0,4216.603,0.096,-1.424,0.761,0.702,277.821,276.534,221.665
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,1,91.0,39.556,0.839,1.468,0.91,0.632,15.49,8.422,10.764
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,2,87.0,40.935,0.925,-1.414,0.879,0.572,18.14,6.873,10.525
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,3,250.0,78.734,0.94,-1.4,0.893,0.496,32.606,11.128,17.841
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,4,175.0,58.592,0.869,1.526,0.916,0.585,22.575,11.161,14.927
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,5,107.0,46.663,0.929,0.844,0.907,0.446,19.953,7.382,11.672
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,6,199.0,75.077,0.959,-1.39,0.873,0.474,32.141,9.066,15.918
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,7,330.0,72.77,0.469,0.764,0.938,0.624,22.965,20.277,20.498
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,8,371.0,79.012,0.629,1.043,0.942,0.597,26.016,20.233,21.734
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,9,359.0,91.119,0.905,-0.959,0.925,0.418,34.886,14.845,21.38
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,10,279.0,73.284,0.812,0.264,0.924,0.574,26.286,15.343,18.848
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,11,426.0,85.497,0.711,0.818,0.949,0.563,29.195,20.519,23.289
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,12,379.0,93.012,0.907,-1.374,0.909,0.525,36.054,15.188,21.967
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,13,41.0,30.349,0.983,-0.517,0.788,0.304,17.218,3.183,7.225
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,14,205.0,73.598,0.958,-1.035,0.903,0.36,31.963,9.213,16.156
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,15,253.0,88.148,0.964,0.165,0.882,0.475,37.242,9.857,17.948
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,16,168.0,78.249,0.98,0.156,0.836,0.454,34.806,6.97,14.625
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,17,632.0,106.669,0.772,-1.425,0.953,0.623,37.579,23.881,28.367
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,18,597.0,112.326,0.878,-1.183,0.933,0.526,42.366,20.26,27.57
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,19,7.0,5.0,0.983,-0.246,0.778,0.583,6.554,1.208,2.985
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,20,321.0,78.77,0.878,0.64,0.947,0.54,31.056,14.85,20.217
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,21,465.0,92.426,0.768,0.624,0.941,0.596,32.492,20.797,24.332
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,22,404.0,81.598,0.779,0.923,0.951,0.622,29.775,18.678,22.68
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,23,594.0,112.083,0.887,-1.245,0.937,0.553,42.904,19.837,27.501
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,24,376.0,78.527,0.593,0.102,0.942,0.657,25.664,20.659,21.88
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,25,50.0,33.45,0.981,-0.112,0.893,0.694,18.162,3.545,7.979
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,26,371.0,85.598,0.861,1.173,0.942,0.552,32.312,16.417,21.734
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,27,389.0,84.391,0.745,1.403,0.953,0.648,28.499,19.001,22.255
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,28,20.0,15.864,0.874,-0.134,0.833,0.571,7.695,3.745,5.046
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,29,403.0,84.184,0.599,0.188,0.935,0.626,26.955,21.576,22.652
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,30,438.0,88.426,0.701,0.617,0.94,0.579,29.665,21.16,23.615
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,31,346.0,88.811,0.903,0.917,0.925,0.4,34.686,14.876,20.989
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,32,383.0,82.669,0.711,-0.464,0.93,0.55,27.908,19.618,22.083
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,33,398.0,85.77,0.723,0.068,0.939,0.584,28.828,19.924,22.511
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,34,550.0,100.326,0.74,0.965,0.952,0.558,34.453,23.165,26.463
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,35,63.0,38.935,0.964,-0.304,0.863,0.5,18.109,4.831,8.956
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,36,47.0,33.556,0.983,0.515,0.81,0.294,18.9,3.467,7.736
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,37,226.0,63.113,0.841,1.352,0.962,0.621,24.298,13.151,16.963
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,38,12.0,11.207,0.971,0.828,0.75,0.333,8.199,1.972,3.909
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,39,120.0,47.663,0.861,-1.225,0.909,0.5,18.434,9.367,12.361
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,40,110.0,50.763,0.953,1.487,0.902,0.629,22.677,6.881,11.835
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,41,265.0,68.527,0.802,1.317,0.94,0.613,25.327,15.124,18.369
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,42,192.0,64.355,0.916,1.216,0.941,0.49,26.167,10.481,15.635
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,43,42.0,26.971,0.946,0.776,0.875,0.382,13.299,4.322,7.313
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,44,133.0,47.456,0.856,-1.218,0.937,0.583,18.89,9.767,13.013
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,45,21.0,19.071,0.973,1.148,0.808,0.42,10.987,2.547,5.171
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,top_right,void,46,48.0,33.692,0.975,1.305,0.857,0.5,17.122,3.814,7.818
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,part,0,38920.0,4134.632,0.144,-1.057,0.764,0.705,279.026,276.11,222.608
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,1,147.0,51.213,0.824,1.231,0.955,0.612,19.467,11.03,13.681
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,2,126.0,50.385,0.892,-1.321,0.894,0.545,20.191,9.146,12.666
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,3,351.0,87.841,0.901,-1.448,0.934,0.543,34.409,14.935,21.14
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,4,232.0,65.42,0.824,-1.495,0.924,0.619,24.305,13.774,17.187
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,5,156.0,53.698,0.891,0.838,0.951,0.51,21.829,9.911,14.093
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,6,265.0,81.527,0.94,-1.447,0.898,0.498,33.619,11.435,18.369
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,7,360.0,75.598,0.503,0.375,0.955,0.626,24.137,20.864,21.409
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,8,397.0,80.426,0.615,0.877,0.95,0.611,26.632,21.008,22.483
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,9,412.0,93.154,0.87,-0.966,0.936,0.462,34.67,17.085,22.904
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,10,304.0,74.491,0.803,0.168,0.93,0.582,27.066,16.144,19.674
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,11,441.0,85.255,0.648,0.772,0.957,0.605,28.524,21.721,23.696
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,12,77.0,43.663,0.971,-0.52,0.875,0.356,20.629,4.939,9.901
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,13,392.0,93.012,0.897,-1.41,0.92,0.543,35.819,15.852,22.341
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,14,236.0,78.391,0.94,-1.085,0.894,0.401,31.852,10.877,17.334
2024-05-22_17-15-31-468_MV540-H@EOaAFjS1zEFNUIvQPhvsAA2n.bmp,bottom_right,void,15,175.0,75.799,0.978,0.117,0.858,0.526,34.591,7.296,14.927
